2025-06-10 15:51:19,042 - INFO - Fingerprint not found. Saved model loading will continue.
2025-06-10 15:53:54,293 - INFO - Inference time: 180.23 ms, MSE: 0.000063
2025-06-10 16:03:45,918 - INFO - Inference time: 244.63 ms, MSE: 0.000063
2025-06-10 16:05:31,413 - INFO - Shared memory detached
2025-06-10 16:05:31,414 - INFO - Semaphore removed
2025-06-10 16:06:28,152 - ERROR - Error detaching shared memory: name 'shm' is not defined
2025-06-10 16:06:28,154 - ERROR - Error removing semaphore: name 'sem' is not defined
2025-06-10 16:11:42,762 - INFO - Inference time: 185.37 ms, MSE: 0.000301
2025-06-10 16:11:42,897 - INFO - Inference time: 31.34 ms, MSE: 0.000301
2025-06-10 16:11:43,025 - INFO - Inference time: 29.77 ms, MSE: 0.000301
2025-06-10 16:11:43,158 - INFO - Inference time: 31.98 ms, MSE: 0.000301
2025-06-10 16:11:43,292 - INFO - Inference time: 32.51 ms, MSE: 0.000301
2025-06-10 16:11:43,426 - INFO - Inference time: 31.21 ms, MSE: 0.000301
2025-06-10 16:11:43,563 - INFO - Inference time: 34.41 ms, MSE: 0.000301
2025-06-10 16:11:43,693 - INFO - Inference time: 30.35 ms, MSE: 0.000301
2025-06-10 16:11:43,819 - INFO - Inference time: 28.98 ms, MSE: 0.000301
2025-06-10 16:11:43,949 - INFO - Inference time: 30.39 ms, MSE: 0.000301
2025-06-10 16:11:44,078 - INFO - Inference time: 30.36 ms, MSE: 0.000301
2025-06-10 16:11:44,209 - INFO - Inference time: 30.24 ms, MSE: 0.000301
2025-06-10 16:11:44,338 - INFO - Inference time: 29.84 ms, MSE: 0.000301
2025-06-10 16:11:44,466 - INFO - Inference time: 30.90 ms, MSE: 0.000301
2025-06-10 16:11:44,612 - INFO - Inference time: 44.14 ms, MSE: 0.000301
2025-06-10 16:11:44,787 - INFO - Inference time: 38.12 ms, MSE: 0.000301
2025-06-10 16:11:44,919 - INFO - Inference time: 32.18 ms, MSE: 0.000301
2025-06-10 16:11:45,061 - INFO - Inference time: 34.24 ms, MSE: 0.000301
2025-06-10 16:11:45,202 - INFO - Inference time: 34.49 ms, MSE: 0.000301
2025-06-10 16:11:45,339 - INFO - Inference time: 33.77 ms, MSE: 0.000301
2025-06-10 16:11:45,475 - INFO - Inference time: 33.01 ms, MSE: 0.000301
2025-06-10 16:11:45,610 - INFO - Inference time: 33.45 ms, MSE: 0.000301
2025-06-10 16:11:45,752 - INFO - Inference time: 37.14 ms, MSE: 0.000301
2025-06-10 16:11:45,888 - INFO - Inference time: 35.52 ms, MSE: 0.000301
2025-06-10 16:11:46,031 - INFO - Inference time: 35.52 ms, MSE: 0.000301
2025-06-10 16:11:46,180 - INFO - Inference time: 34.83 ms, MSE: 0.000301
2025-06-10 16:11:46,318 - INFO - Inference time: 33.75 ms, MSE: 0.000301
2025-06-10 16:11:46,452 - INFO - Inference time: 31.54 ms, MSE: 0.000301
2025-06-10 16:11:46,589 - INFO - Inference time: 31.23 ms, MSE: 0.000301
2025-06-10 16:11:46,726 - INFO - Inference time: 32.46 ms, MSE: 0.000301
2025-06-10 16:11:46,970 - INFO - Inference time: 34.03 ms, MSE: 0.000094
2025-06-10 16:11:47,368 - INFO - Inference time: 187.77 ms, MSE: 0.000094
2025-06-10 16:11:47,621 - INFO - Inference time: 35.36 ms, MSE: 0.000094
2025-06-10 16:11:47,877 - INFO - Inference time: 32.25 ms, MSE: 0.000094
2025-06-10 16:11:48,122 - INFO - Inference time: 31.58 ms, MSE: 0.000094
2025-06-10 16:11:48,369 - INFO - Inference time: 32.33 ms, MSE: 0.000094
2025-06-10 16:11:48,612 - INFO - Inference time: 30.19 ms, MSE: 0.000094
2025-06-10 16:11:48,851 - INFO - Inference time: 30.12 ms, MSE: 0.000094
2025-06-10 16:11:49,091 - INFO - Inference time: 29.75 ms, MSE: 0.000073
2025-06-10 16:11:49,330 - INFO - Inference time: 29.43 ms, MSE: 0.000073
2025-06-10 16:11:49,568 - INFO - Inference time: 29.50 ms, MSE: 0.000073
2025-06-10 16:11:49,810 - INFO - Inference time: 30.22 ms, MSE: 0.000073
2025-06-10 16:11:50,047 - INFO - Inference time: 29.75 ms, MSE: 0.000073
2025-06-10 16:11:50,304 - INFO - Inference time: 35.03 ms, MSE: 0.000073
2025-06-10 16:11:50,550 - INFO - Inference time: 30.08 ms, MSE: 0.000073
2025-06-10 16:11:50,796 - INFO - Inference time: 30.81 ms, MSE: 0.000073
2025-06-10 16:11:51,040 - INFO - Inference time: 33.32 ms, MSE: 0.000072
2025-06-10 16:11:51,281 - INFO - Inference time: 29.72 ms, MSE: 0.000072
2025-06-10 16:11:51,523 - INFO - Inference time: 32.69 ms, MSE: 0.000072
2025-06-10 16:11:51,779 - INFO - Inference time: 34.13 ms, MSE: 0.000072
2025-06-10 16:11:52,037 - INFO - Inference time: 34.19 ms, MSE: 0.000072
2025-06-10 16:11:52,290 - INFO - Inference time: 31.27 ms, MSE: 0.000072
2025-06-10 16:11:52,538 - INFO - Inference time: 31.73 ms, MSE: 0.000072
2025-06-10 16:11:52,785 - INFO - Inference time: 30.16 ms, MSE: 0.000072
2025-06-10 16:11:53,033 - INFO - Inference time: 29.10 ms, MSE: 0.000070
2025-06-10 16:11:53,273 - INFO - Inference time: 28.90 ms, MSE: 0.000070
2025-06-10 16:11:53,512 - INFO - Inference time: 29.97 ms, MSE: 0.000070
2025-06-10 16:11:53,755 - INFO - Inference time: 30.16 ms, MSE: 0.000070
2025-06-10 16:11:54,001 - INFO - Inference time: 30.59 ms, MSE: 0.000070
2025-06-10 16:11:54,248 - INFO - Inference time: 34.27 ms, MSE: 0.000070
2025-06-10 16:11:54,487 - INFO - Inference time: 29.04 ms, MSE: 0.000070
2025-06-10 16:11:54,730 - INFO - Inference time: 30.47 ms, MSE: 0.000070
2025-06-10 16:11:54,970 - INFO - Inference time: 32.12 ms, MSE: 0.000072
2025-06-10 16:11:55,211 - INFO - Inference time: 30.04 ms, MSE: 0.000072
2025-06-10 16:11:55,448 - INFO - Inference time: 29.62 ms, MSE: 0.000072
2025-06-10 16:11:55,689 - INFO - Inference time: 29.03 ms, MSE: 0.000072
2025-06-10 16:11:55,930 - INFO - Inference time: 29.59 ms, MSE: 0.000072
2025-06-10 16:11:56,171 - INFO - Inference time: 29.47 ms, MSE: 0.000072
2025-06-10 16:11:56,409 - INFO - Inference time: 29.83 ms, MSE: 0.000072
2025-06-10 16:11:56,651 - INFO - Inference time: 29.25 ms, MSE: 0.000072
2025-06-10 16:11:56,885 - INFO - Inference time: 28.58 ms, MSE: 0.000072
2025-06-10 16:11:57,126 - INFO - Inference time: 29.11 ms, MSE: 0.000072
2025-06-10 16:11:57,362 - INFO - Inference time: 29.40 ms, MSE: 0.000072
2025-06-10 16:11:57,600 - INFO - Inference time: 29.35 ms, MSE: 0.000072
2025-06-10 16:11:57,836 - INFO - Inference time: 29.10 ms, MSE: 0.000072
2025-06-10 16:11:58,079 - INFO - Inference time: 31.97 ms, MSE: 0.000072
2025-06-10 16:11:58,314 - INFO - Inference time: 28.99 ms, MSE: 0.000072
2025-06-10 16:11:58,553 - INFO - Inference time: 29.77 ms, MSE: 0.000072
2025-06-10 16:11:58,793 - INFO - Inference time: 32.02 ms, MSE: 0.000072
2025-06-10 16:11:59,031 - INFO - Inference time: 29.18 ms, MSE: 0.000072
2025-06-10 16:11:59,266 - INFO - Inference time: 29.19 ms, MSE: 0.000072
2025-06-10 16:11:59,505 - INFO - Inference time: 29.55 ms, MSE: 0.000072
2025-06-10 16:11:59,742 - INFO - Inference time: 29.00 ms, MSE: 0.000072
2025-06-10 16:11:59,980 - INFO - Inference time: 29.36 ms, MSE: 0.000072
2025-06-10 16:12:00,217 - INFO - Inference time: 29.74 ms, MSE: 0.000072
2025-06-10 16:12:00,456 - INFO - Inference time: 30.28 ms, MSE: 0.000072
2025-06-10 16:12:00,694 - INFO - Inference time: 31.18 ms, MSE: 0.000072
2025-06-10 16:12:00,932 - INFO - Inference time: 29.21 ms, MSE: 0.000072
2025-06-10 16:12:01,170 - INFO - Inference time: 29.07 ms, MSE: 0.000072
2025-06-10 16:12:01,412 - INFO - Inference time: 31.73 ms, MSE: 0.000072
2025-06-10 16:12:01,650 - INFO - Inference time: 29.49 ms, MSE: 0.000072
2025-06-10 16:12:01,893 - INFO - Inference time: 33.01 ms, MSE: 0.000072
2025-06-10 16:12:02,134 - INFO - Inference time: 29.73 ms, MSE: 0.000072
2025-06-10 16:12:02,385 - INFO - Inference time: 34.90 ms, MSE: 0.000072
2025-06-10 16:12:02,628 - INFO - Inference time: 32.33 ms, MSE: 0.000072
2025-06-10 16:12:02,891 - INFO - Inference time: 37.56 ms, MSE: 0.000072
2025-06-10 16:12:03,141 - INFO - Inference time: 32.99 ms, MSE: 0.000072
2025-06-10 16:12:03,387 - INFO - Inference time: 31.73 ms, MSE: 0.000072
2025-06-10 16:12:03,638 - INFO - Inference time: 32.71 ms, MSE: 0.000072
2025-06-10 16:12:03,885 - INFO - Inference time: 31.48 ms, MSE: 0.000072
2025-06-10 16:12:04,134 - INFO - Inference time: 30.26 ms, MSE: 0.000072
2025-06-10 16:12:04,373 - INFO - Inference time: 28.62 ms, MSE: 0.000072
2025-06-10 16:12:04,613 - INFO - Inference time: 31.06 ms, MSE: 0.000072
2025-06-10 16:12:04,857 - INFO - Inference time: 28.42 ms, MSE: 0.000072
2025-06-10 16:12:05,094 - INFO - Inference time: 29.22 ms, MSE: 0.000072
2025-06-10 16:12:05,341 - INFO - Inference time: 29.93 ms, MSE: 0.000072
2025-06-10 16:12:05,587 - INFO - Inference time: 29.78 ms, MSE: 0.000072
2025-06-10 16:12:05,840 - INFO - Inference time: 36.79 ms, MSE: 0.000072
2025-06-10 16:12:06,077 - INFO - Inference time: 29.22 ms, MSE: 0.000072
2025-06-10 16:12:06,320 - INFO - Inference time: 31.44 ms, MSE: 0.000072
2025-06-10 16:12:06,560 - INFO - Inference time: 32.92 ms, MSE: 0.000072
2025-06-10 16:12:06,803 - INFO - Inference time: 30.70 ms, MSE: 0.000072
2025-06-10 16:12:07,045 - INFO - Inference time: 32.09 ms, MSE: 0.000072
2025-06-10 16:12:07,285 - INFO - Inference time: 28.73 ms, MSE: 0.000072
2025-06-10 16:12:07,524 - INFO - Inference time: 29.77 ms, MSE: 0.000072
2025-06-10 16:12:07,764 - INFO - Inference time: 29.50 ms, MSE: 0.000072
2025-06-10 16:12:08,013 - INFO - Inference time: 37.91 ms, MSE: 0.000072
2025-06-10 16:12:08,253 - INFO - Inference time: 29.13 ms, MSE: 0.000072
2025-06-10 16:12:08,500 - INFO - Inference time: 33.16 ms, MSE: 0.000072
2025-06-10 16:12:08,744 - INFO - Inference time: 30.62 ms, MSE: 0.000072
2025-06-10 16:12:08,983 - INFO - Inference time: 29.65 ms, MSE: 0.000072
2025-06-10 16:12:09,223 - INFO - Inference time: 28.86 ms, MSE: 0.000072
2025-06-10 16:12:09,461 - INFO - Inference time: 30.39 ms, MSE: 0.000072
2025-06-10 16:12:09,701 - INFO - Inference time: 32.33 ms, MSE: 0.000072
2025-06-10 16:12:09,941 - INFO - Inference time: 29.48 ms, MSE: 0.000072
2025-06-10 16:12:10,184 - INFO - Inference time: 31.62 ms, MSE: 0.000072
2025-06-10 16:12:10,445 - INFO - Inference time: 39.18 ms, MSE: 0.000072
2025-06-10 16:12:10,706 - INFO - Inference time: 31.53 ms, MSE: 0.000072
2025-06-10 16:12:10,954 - INFO - Inference time: 31.63 ms, MSE: 0.000072
2025-06-10 16:12:11,221 - INFO - Inference time: 41.32 ms, MSE: 0.000072
2025-06-10 16:12:11,476 - INFO - Inference time: 30.95 ms, MSE: 0.000072
2025-06-10 16:12:11,727 - INFO - Inference time: 35.16 ms, MSE: 0.000072
2025-06-10 16:12:11,976 - INFO - Inference time: 30.75 ms, MSE: 0.000072
2025-06-10 16:12:12,226 - INFO - Inference time: 31.05 ms, MSE: 0.000072
2025-06-10 16:12:12,472 - INFO - Inference time: 32.75 ms, MSE: 0.000072
2025-06-10 16:12:12,717 - INFO - Inference time: 29.20 ms, MSE: 0.000072
2025-06-10 16:12:12,957 - INFO - Inference time: 28.99 ms, MSE: 0.000072
2025-06-10 16:12:13,205 - INFO - Inference time: 30.38 ms, MSE: 0.000072
2025-06-10 16:12:13,441 - INFO - Inference time: 29.19 ms, MSE: 0.000072
2025-06-10 16:12:13,688 - INFO - Inference time: 32.68 ms, MSE: 0.000072
2025-06-10 16:12:13,930 - INFO - Inference time: 31.64 ms, MSE: 0.000072
2025-06-10 16:12:14,179 - INFO - Inference time: 31.82 ms, MSE: 0.000072
2025-06-10 16:12:14,424 - INFO - Inference time: 34.08 ms, MSE: 0.000072
2025-06-10 16:12:14,669 - INFO - Inference time: 31.72 ms, MSE: 0.000072
2025-06-10 16:12:14,921 - INFO - Inference time: 34.53 ms, MSE: 0.000072
2025-06-10 16:12:15,169 - INFO - Inference time: 30.68 ms, MSE: 0.000072
2025-06-10 16:12:15,405 - INFO - Inference time: 29.47 ms, MSE: 0.000072
2025-06-10 16:12:15,646 - INFO - Inference time: 30.07 ms, MSE: 0.000072
2025-06-10 16:12:15,881 - INFO - Inference time: 29.31 ms, MSE: 0.000072
2025-06-10 16:12:16,124 - INFO - Inference time: 29.85 ms, MSE: 0.000072
2025-06-10 16:12:16,368 - INFO - Inference time: 30.68 ms, MSE: 0.000072
2025-06-10 16:12:16,614 - INFO - Inference time: 30.55 ms, MSE: 0.000072
2025-06-10 16:12:16,852 - INFO - Inference time: 29.08 ms, MSE: 0.000072
2025-06-10 16:12:17,097 - INFO - Inference time: 31.09 ms, MSE: 0.000072
2025-06-10 16:12:17,340 - INFO - Inference time: 29.91 ms, MSE: 0.000072
2025-06-10 16:12:17,588 - INFO - Inference time: 33.10 ms, MSE: 0.000072
2025-06-10 16:12:17,826 - INFO - Inference time: 29.81 ms, MSE: 0.000072
2025-06-10 16:12:18,067 - INFO - Inference time: 32.86 ms, MSE: 0.000072
2025-06-10 16:12:18,313 - INFO - Inference time: 34.59 ms, MSE: 0.000072
2025-06-10 16:12:18,555 - INFO - Inference time: 30.30 ms, MSE: 0.000072
2025-06-10 16:12:18,793 - INFO - Inference time: 29.79 ms, MSE: 0.000072
2025-06-10 16:12:19,031 - INFO - Inference time: 29.43 ms, MSE: 0.000072
2025-06-10 16:12:19,291 - INFO - Inference time: 35.33 ms, MSE: 0.000072
2025-06-10 16:12:19,545 - INFO - Inference time: 33.02 ms, MSE: 0.000072
2025-06-10 16:12:19,794 - INFO - Inference time: 31.32 ms, MSE: 0.000072
2025-06-10 16:12:20,045 - INFO - Inference time: 32.15 ms, MSE: 0.000072
2025-06-10 16:12:20,294 - INFO - Inference time: 30.43 ms, MSE: 0.000072
2025-06-10 16:12:20,540 - INFO - Inference time: 30.14 ms, MSE: 0.000072
2025-06-10 16:12:20,781 - INFO - Inference time: 31.73 ms, MSE: 0.000072
2025-06-10 16:12:21,030 - INFO - Inference time: 31.50 ms, MSE: 0.000072
2025-06-10 16:12:21,275 - INFO - Inference time: 30.55 ms, MSE: 0.000072
2025-06-10 16:12:21,526 - INFO - Inference time: 35.20 ms, MSE: 0.000072
2025-06-10 16:12:21,772 - INFO - Inference time: 32.32 ms, MSE: 0.000072
2025-06-10 16:12:22,024 - INFO - Inference time: 32.14 ms, MSE: 0.000072
2025-06-10 16:12:22,273 - INFO - Inference time: 33.93 ms, MSE: 0.000072
2025-06-10 16:12:22,516 - INFO - Inference time: 29.69 ms, MSE: 0.000072
2025-06-10 16:12:22,755 - INFO - Inference time: 29.90 ms, MSE: 0.000072
2025-06-10 16:12:22,994 - INFO - Inference time: 29.63 ms, MSE: 0.000072
2025-06-10 16:12:23,242 - INFO - Inference time: 30.98 ms, MSE: 0.000072
2025-06-10 16:12:23,488 - INFO - Inference time: 31.22 ms, MSE: 0.000072
2025-06-10 16:12:23,730 - INFO - Inference time: 30.25 ms, MSE: 0.000072
2025-06-10 16:12:23,977 - INFO - Inference time: 31.69 ms, MSE: 0.000072
2025-06-10 16:12:24,222 - INFO - Inference time: 30.19 ms, MSE: 0.000072
2025-06-10 16:12:24,472 - INFO - Inference time: 31.02 ms, MSE: 0.000072
2025-06-10 16:12:24,721 - INFO - Inference time: 32.39 ms, MSE: 0.000072
2025-06-10 16:12:24,969 - INFO - Inference time: 30.97 ms, MSE: 0.000072
2025-06-10 16:12:25,216 - INFO - Inference time: 29.61 ms, MSE: 0.000072
2025-06-10 16:12:25,461 - INFO - Inference time: 33.94 ms, MSE: 0.000072
2025-06-10 16:12:25,708 - INFO - Inference time: 31.28 ms, MSE: 0.000072
2025-06-10 16:12:25,950 - INFO - Inference time: 30.66 ms, MSE: 0.000072
2025-06-10 16:12:26,240 - INFO - Inference time: 62.40 ms, MSE: 0.000072
2025-06-10 16:12:26,498 - INFO - Inference time: 30.19 ms, MSE: 0.000072
2025-06-10 16:12:26,742 - INFO - Inference time: 32.66 ms, MSE: 0.000071
2025-06-10 16:12:26,987 - INFO - Inference time: 32.57 ms, MSE: 0.000071
2025-06-10 16:12:27,236 - INFO - Inference time: 34.42 ms, MSE: 0.000071
2025-06-10 16:12:27,481 - INFO - Inference time: 30.90 ms, MSE: 0.000071
2025-06-10 16:12:27,724 - INFO - Inference time: 31.38 ms, MSE: 0.000071
2025-06-10 16:12:28,020 - INFO - Inference time: 31.62 ms, MSE: 0.000071
2025-06-10 16:12:28,216 - INFO - Fingerprint not found. Saved model loading will continue.
2025-06-10 16:12:28,285 - INFO - Inference time: 29.92 ms, MSE: 0.000071
2025-06-10 16:12:28,531 - INFO - Inference time: 29.40 ms, MSE: 0.000071
2025-06-10 16:12:28,914 - INFO - Inference time: 167.42 ms, MSE: 0.034919
2025-06-10 16:12:29,175 - INFO - Inference time: 34.72 ms, MSE: 0.000077
2025-06-10 16:12:29,425 - INFO - Inference time: 30.96 ms, MSE: 0.000077
2025-06-10 16:12:29,674 - INFO - Inference time: 32.81 ms, MSE: 0.034919
2025-06-10 16:12:29,918 - INFO - Inference time: 29.81 ms, MSE: 0.000077
2025-06-10 16:12:30,168 - INFO - Inference time: 34.83 ms, MSE: 0.000077
2025-06-10 16:12:30,415 - INFO - Inference time: 30.38 ms, MSE: 0.024692
2025-06-10 16:12:30,660 - INFO - Inference time: 30.71 ms, MSE: 0.000056
2025-06-10 16:12:30,931 - INFO - Inference time: 30.42 ms, MSE: 0.000056
2025-06-10 16:12:31,176 - INFO - Inference time: 29.89 ms, MSE: 0.024692
2025-06-10 16:12:31,425 - INFO - Inference time: 33.83 ms, MSE: 0.000056
2025-06-10 16:12:31,669 - INFO - Inference time: 29.45 ms, MSE: 0.000056
2025-06-10 16:12:31,914 - INFO - Inference time: 31.90 ms, MSE: 0.024692
2025-06-10 16:12:32,162 - INFO - Inference time: 32.12 ms, MSE: 0.000056
2025-06-10 16:12:32,412 - INFO - Inference time: 31.30 ms, MSE: 0.000056
2025-06-10 16:12:32,653 - INFO - Inference time: 30.30 ms, MSE: 0.025940
2025-06-10 16:12:32,910 - INFO - Inference time: 31.62 ms, MSE: 0.000066
2025-06-10 16:12:33,164 - INFO - Inference time: 31.90 ms, MSE: 0.000066
2025-06-10 16:12:33,428 - INFO - Inference time: 30.51 ms, MSE: 0.025940
2025-06-10 16:12:33,686 - INFO - Inference time: 30.90 ms, MSE: 0.000066
2025-06-10 16:12:33,944 - INFO - Inference time: 30.01 ms, MSE: 0.000066
2025-06-10 16:12:34,189 - INFO - Inference time: 29.79 ms, MSE: 0.025940
2025-06-10 16:12:34,434 - INFO - Inference time: 29.89 ms, MSE: 0.000066
2025-06-10 16:12:34,680 - INFO - Inference time: 30.93 ms, MSE: 0.000066
2025-06-10 16:12:34,923 - INFO - Inference time: 29.40 ms, MSE: 0.020242
2025-06-10 16:12:35,172 - INFO - Inference time: 30.95 ms, MSE: 0.000066
2025-06-10 16:12:35,417 - INFO - Inference time: 30.14 ms, MSE: 0.000066
2025-06-10 16:12:35,657 - INFO - Inference time: 29.48 ms, MSE: 0.020242
2025-06-10 16:12:35,901 - INFO - Inference time: 30.65 ms, MSE: 0.000066
2025-06-10 16:12:36,153 - INFO - Inference time: 35.04 ms, MSE: 0.000066
2025-06-10 16:12:36,396 - INFO - Inference time: 30.59 ms, MSE: 0.020242
2025-06-10 16:12:36,646 - INFO - Inference time: 30.80 ms, MSE: 0.000066
2025-06-10 16:12:36,892 - INFO - Inference time: 31.39 ms, MSE: 0.000066
2025-06-10 16:12:37,133 - INFO - Inference time: 29.34 ms, MSE: 0.018841
2025-06-10 16:12:37,384 - INFO - Inference time: 34.52 ms, MSE: 0.000062
2025-06-10 16:12:37,630 - INFO - Inference time: 30.99 ms, MSE: 0.000062
2025-06-10 16:12:37,873 - INFO - Inference time: 32.34 ms, MSE: 0.018841
2025-06-10 16:12:38,116 - INFO - Inference time: 31.82 ms, MSE: 0.000062
2025-06-10 16:12:38,364 - INFO - Inference time: 32.07 ms, MSE: 0.000062
2025-06-10 16:12:38,610 - INFO - Inference time: 30.95 ms, MSE: 0.019410
2025-06-10 16:12:38,858 - INFO - Inference time: 31.86 ms, MSE: 0.000060
2025-06-10 16:12:39,110 - INFO - Inference time: 30.73 ms, MSE: 0.000060
2025-06-10 16:12:39,361 - INFO - Inference time: 34.43 ms, MSE: 0.019410
2025-06-10 16:12:39,618 - INFO - Inference time: 34.00 ms, MSE: 0.000060
2025-06-10 16:12:39,898 - INFO - Inference time: 50.10 ms, MSE: 0.000060
2025-06-10 16:12:40,185 - INFO - Inference time: 30.87 ms, MSE: 0.019410
2025-06-10 16:12:40,455 - INFO - Inference time: 29.60 ms, MSE: 0.000060
2025-06-10 16:12:40,707 - INFO - Inference time: 32.71 ms, MSE: 0.000060
2025-06-10 16:12:40,953 - INFO - Inference time: 31.05 ms, MSE: 0.029680
2025-06-10 16:12:41,212 - INFO - Inference time: 33.58 ms, MSE: 0.000064
2025-06-10 16:12:41,482 - INFO - Inference time: 37.88 ms, MSE: 0.000064
2025-06-10 16:12:41,742 - INFO - Inference time: 30.66 ms, MSE: 0.029680
2025-06-10 16:12:41,996 - INFO - Inference time: 33.61 ms, MSE: 0.000064
2025-06-10 16:12:42,247 - INFO - Inference time: 33.28 ms, MSE: 0.000064
2025-06-10 16:12:42,495 - INFO - Inference time: 29.28 ms, MSE: 0.026878
2025-06-10 16:12:42,748 - INFO - Inference time: 34.38 ms, MSE: 0.000057
2025-06-10 16:12:43,008 - INFO - Inference time: 34.24 ms, MSE: 0.000057
2025-06-10 16:12:43,271 - INFO - Inference time: 34.16 ms, MSE: 0.026878
2025-06-10 16:12:43,525 - INFO - Inference time: 33.32 ms, MSE: 0.000057
2025-06-10 16:12:43,768 - INFO - Inference time: 30.12 ms, MSE: 0.000057
2025-06-10 16:12:44,035 - INFO - Inference time: 51.07 ms, MSE: 0.026878
2025-06-10 16:12:44,326 - INFO - Inference time: 33.83 ms, MSE: 0.000057
2025-06-10 16:12:44,596 - INFO - Inference time: 35.76 ms, MSE: 0.000057
2025-06-10 16:12:44,857 - INFO - Inference time: 31.50 ms, MSE: 0.029543
2025-06-10 16:12:45,104 - INFO - Inference time: 31.19 ms, MSE: 0.000063
2025-06-10 16:12:45,348 - INFO - Inference time: 29.30 ms, MSE: 0.000063
2025-06-10 16:12:45,605 - INFO - Inference time: 33.02 ms, MSE: 0.029543
2025-06-10 16:12:45,864 - INFO - Inference time: 30.15 ms, MSE: 0.000063
2025-06-10 16:12:46,113 - INFO - Inference time: 29.88 ms, MSE: 0.000063
2025-06-10 16:12:46,367 - INFO - Inference time: 31.95 ms, MSE: 0.029543
2025-06-10 16:12:46,633 - INFO - Inference time: 31.97 ms, MSE: 0.000063
2025-06-10 16:12:46,896 - INFO - Inference time: 33.25 ms, MSE: 0.000063
2025-06-10 16:12:47,150 - INFO - Inference time: 32.95 ms, MSE: 0.021214
2025-06-10 16:12:47,405 - INFO - Inference time: 32.22 ms, MSE: 0.000063
2025-06-10 16:12:47,671 - INFO - Inference time: 33.58 ms, MSE: 0.000063
2025-06-10 16:12:47,942 - INFO - Inference time: 39.27 ms, MSE: 0.021214
2025-06-10 16:12:48,202 - INFO - Inference time: 34.26 ms, MSE: 0.000063
2025-06-10 16:12:48,464 - INFO - Inference time: 35.90 ms, MSE: 0.000063
2025-06-10 16:12:48,716 - INFO - Inference time: 33.32 ms, MSE: 0.030300
2025-06-10 16:12:48,969 - INFO - Inference time: 32.24 ms, MSE: 0.000063
2025-06-10 16:12:49,217 - INFO - Inference time: 30.66 ms, MSE: 0.000063
2025-06-10 16:12:49,472 - INFO - Inference time: 33.16 ms, MSE: 0.030300
2025-06-10 16:12:49,729 - INFO - Inference time: 36.49 ms, MSE: 0.000063
2025-06-10 16:12:49,992 - INFO - Inference time: 35.64 ms, MSE: 0.030300
2025-06-10 16:12:50,243 - INFO - Inference time: 32.03 ms, MSE: 0.000063
